Y,M,D,SR_MJ
2006,8,19,21.16901494
2006,8,20,20.30109435
2006,8,21,17.11195332
2006,8,22,19.07911113
2006,8,23,19.12131514
2006,8,24,14.11224707
2006,8,25,18.70700709
2006,8,26,18.63806314
2006,8,27,19.03722929
2006,8,28,18.74341207
2006,8,29,18.55945414
2006,8,30,19.11068359
2006,8,31,19.35134309
2006,9,1,18.90095222
2006,9,2,18.83651862
2006,9,3,15.3200549
2006,9,4,15.8838489
2006,9,5,16.42670198
2006,9,6,13.47242142
2006,9,7,12.65508121
2006,9,8,15.14028516
2006,9,9,15.43442454
2006,9,10,17.58392944
2006,9,11,15.88030506
2006,9,12,15.95311502
2006,9,13,16.69313492
2006,9,14,12.49174203
2006,9,15,12.3300137
2006,9,16,12.81165486
2006,9,17,16.63031216
2006,9,18,15.90575633
2006,9,19,4.667247816
2006,9,20,11.0816127
2006,9,21,12.11416114
2006,9,22,15.78590983
2006,9,23,15.72759742
2006,9,24,15.95891405
2006,9,25,15.45472113
2006,9,26,15.83197986
2006,9,27,14.5539394
2006,9,28,14.91992225
2006,9,29,14.60065376
2006,9,30,13.80812048
2006,10,1,10.6727815
2006,10,2,5.548377296
2006,10,3,12.84322732
2006,10,4,10.64636373
2006,10,5,13.17892638
2006,10,6,7.93983036
2006,10,7,12.282655
2006,10,8,13.56681665
2006,10,9,7.903103208
2006,10,10,13.8139195
2006,10,11,13.10547207
2006,10,12,13.45212484
2006,10,13,12.60707818
2006,10,14,12.64380533
2006,10,15,3.26839436
2006,10,16,10.27297102
2006,10,17,11.88348885
2006,10,18,12.3561093
2006,10,19,3.849263264
2006,10,20,10.40989242
2006,10,21,11.53135922
2006,10,22,12.26235842
2006,10,23,10.91859569
2006,10,24,12.51880414
2006,10,25,10.2681385
2006,10,26,10.11092051
2006,10,27,9.88089256
2006,10,28,10.2368882
2006,10,29,10.03231152
2006,10,30,10.02780117
2006,10,31,10.26298381
2006,11,1,9.843521072
2006,11,2,3.985540328
2006,11,3,5.144700792
2006,11,4,7.688861488
2006,11,5,2.060908696
2006,11,6,3.162401088
2006,11,7,4.530970752
2006,11,8,5.023887792
2006,11,9,2.569611968
2006,11,10,6.36120716
2006,11,11,3.438176896
2006,11,12,7.491372504
2006,11,13,3.382441832
2006,11,14,6.560629152
2006,11,15,5.260036936
2006,11,16,4.373752768
2006,11,17,3.436243888
2006,11,18,6.208821696
2006,11,19,3.628900352
2006,11,20,2.821547344
2006,11,21,4.106353328
2006,11,22,5.322859696
2006,11,23,5.433041152
2006,11,24,7.017463376
2006,11,25,3.891145104
2006,11,26,2.449121136
2006,11,27,3.041588088
2006,11,28,5.637617832
2006,11,29,7.027450584
2006,11,30,3.177865152
2006,12,1,4.598303864
2006,12,2,6.698517056
2006,12,3,6.54484292
2006,12,4,6.203989176
2006,12,5,5.695285904
2006,12,6,5.937234072
2006,12,7,6.329956864
2006,12,8,6.224930096
2006,12,9,2.653697816
2006,12,10,1.500014208
2006,12,11,4.929492568
2006,12,12,1.174624528
2006,12,13,1.300592216
2006,12,14,1.431714592
2006,12,15,4.599914704
2006,12,16,6.36120716
2006,12,17,6.198834488
2006,12,18,5.994257808
2006,12,19,5.506495456
2006,12,20,5.81352156
2006,12,21,1.03415928
2006,12,22,4.396626696
2006,12,23,1.809295488
2006,12,24,3.79674988
2006,12,25,1.25323352
2006,12,26,1.337319368
2006,12,27,2.33893968
2006,12,28,6.1775714
2006,12,29,5.595735992
2006,12,30,5.429497304
2006,12,31,3.759056224
2007,1,1,4.310930008
2007,1,2,2.732306808
2007,1,3,0.770948024
2007,1,4,5.6218316
2007,1,5,6.48202016
2007,1,6,4.300298464
2007,1,7,4.106997664
2007,1,8,4.557388528
2007,1,9,6.418875232
2007,1,10,1.961358784
2007,1,11,4.630520664
2007,1,12,7.032605272
2007,1,13,6.963983488
2007,1,14,3.708798016
2007,1,15,6.807087672
2007,1,16,7.158250792
2007,1,17,6.896328208
2007,1,18,5.639228672
2007,1,19,6.071900296
2007,1,20,6.460757072
2007,1,21,7.703681216
2007,1,22,6.775515208
2007,1,23,6.286464184
2007,1,24,7.747818232
2007,1,25,7.8770076
2007,1,26,7.745885224
2007,1,27,7.9897664
2007,1,28,8.016506344
2007,1,29,7.976557512
2007,1,30,8.24911164
2007,1,31,7.882806624
2007,2,1,8.74202868
2007,2,2,8.763291768
2007,2,3,7.032605272
2007,2,4,7.793566088
2007,2,5,6.754574288
2007,2,6,6.660179064
2007,2,7,4.22684416
2007,2,8,7.153096104
2007,2,9,6.010688376
2007,2,10,7.410186168
2007,2,11,4.65693844
2007,2,12,8.674051232
2007,2,13,8.983010344
2007,2,14,9.010716792
2007,2,15,1.971990328
2007,2,16,8.752660224
2007,2,17,10.7613777
2007,2,18,2.9478372
2007,2,19,10.26298381
2007,2,20,6.539688232
2007,2,21,3.79674988
2007,2,22,2.999706248
2007,2,23,3.613436288
2007,2,24,5.842838848
2007,2,25,4.116662704
2007,2,26,9.13024112
2007,2,27,8.784232688
2007,2,28,6.53034536
2007,3,1,5.049661232
2007,3,2,9.654730624
2007,3,3,8.396020248
2007,3,4,11.0030037
2007,3,5,10.4150471
2007,3,6,12.31873782
2007,3,7,9.61349312
2007,3,8,13.03201777
2007,3,9,4.504875144
2007,3,10,13.3367887
2007,3,11,12.16151983
2007,3,12,11.38541712
2007,3,13,12.26686877
2007,3,14,12.36609651
2007,3,15,15.28751594
2007,3,16,14.44279144
2007,3,17,15.47630638
2007,3,18,14.94601786
2007,3,19,14.79717624
2007,3,20,4.58606148
2007,3,21,15.81651579
2007,3,22,12.61835406
2007,3,23,15.86387449
2007,3,24,16.17927696
2007,3,25,7.069332424
2007,3,26,14.014308
2007,3,27,7.229772088
2007,3,28,17.05847343
2007,3,29,17.42606712
2007,3,30,16.47953754
2007,3,31,11.93890174
2007,4,1,12.35192112
2007,4,2,18.081679
2007,4,3,15.21631681
2007,4,4,11.48947738
2007,4,5,17.99276063
2007,4,6,18.202492
2007,4,7,14.80426394
2007,4,8,9.826124
2007,4,9,11.114796
2007,4,10,15.947316
2007,4,11,17.558156
2007,4,12,15.625148
2007,4,13,19.491164
2007,4,14,12.725636
2007,4,15,16.591652
2007,4,16,19.813332
2007,4,17,10.792628
2007,4,18,4.188184
2007,4,19,20.1355
2007,4,20,16.752736
2007,4,21,13.369972
2007,4,22,7.087696
2007,4,23,18.846828
2007,4,24,20.296584
2007,4,25,19.007912
2007,4,26,20.618752
2007,4,27,21.74634
2007,4,28,21.585256
2007,4,29,15.786232
2007,4,30,20.457668
2007,5,1,21.585256
2007,5,2,5.642450352
2007,5,3,19.16255264
2007,5,4,22.5669019
2007,5,5,22.61909311
2007,5,6,21.65291128
2007,5,7,22.16451406
2007,5,8,22.7199317
2007,5,9,21.98957684
2007,5,10,19.00114647
2007,5,11,18.48245599
2007,5,12,22.12746474
2007,5,13,22.07076318
2007,5,14,21.88036189
2007,5,15,22.28983742
2007,5,16,21.50535834
2007,5,17,22.11554453
2007,5,18,21.6406689
2007,5,19,20.44735862
2007,5,20,10.7362486
2007,5,21,17.2118254
2007,5,22,15.23693556
2007,5,23,23.18449795
2007,5,24,21.96219256
2007,5,25,23.00859422
2007,5,26,20.31849142
2007,5,27,18.69637554
2007,5,28,23.74442594
2007,5,29,23.88424685
2007,5,30,23.86298376
2007,5,31,23.75537965
2007,6,1,23.69964458
2007,6,2,21.99054334
2007,6,3,23.24893155
2007,6,4,13.1032169
2007,6,5,5.944643936
2007,6,6,8.418894176
2007,6,7,18.35487746
2007,6,8,21.1413085
2007,6,9,20.08363095
2007,6,10,4.46685932
2007,6,11,21.70671334
2007,6,12,23.38714162
2007,6,13,21.90259148
2007,6,14,23.32464103
2007,6,15,23.43192298
2007,6,16,22.82077028
2007,6,17,23.62135776
2007,6,18,23.44867571
2007,6,19,22.42901399
2007,6,20,20.82236218
2007,6,21,23.50473294
2007,6,22,23.46446194
2007,6,23,23.31884201
2007,6,24,23.50086693
2007,6,25,23.55789066
2007,6,26,23.91775232
2007,6,27,23.01664842
2007,6,28,22.69866861
2007,6,29,21.87456286
2007,6,30,23.2685838
2007,7,1,23.51568666
2007,7,2,19.90418338
2007,7,3,22.98314295
2007,7,4,23.06787314
2007,7,5,23.3581465
2007,7,6,18.71667213
2007,7,7,20.69575015
2007,7,8,22.66967349
2007,7,9,22.52695306
2007,7,10,22.52212054
2007,7,11,19.54625473
2007,7,12,14.41959534
2007,7,13,14.64801246
2007,7,14,22.23410235
2007,7,15,19.52370297
2007,7,16,15.29267062
2007,7,17,18.29237687
2007,7,18,20.64420327
2007,7,19,22.14357314
2007,7,20,21.86908601
2007,7,21,16.54107162
2007,7,22,22.18803233
2007,7,23,11.25139523
2007,7,24,11.67021363
2007,7,25,13.0146207
2007,7,26,19.84844831
2007,7,27,21.43899173
2007,7,28,21.6506561
2007,7,29,17.97407489
2007,7,30,16.5120765
2007,7,31,20.94671902
2007,8,1,20.32396828
2007,8,2,8.407618296
2007,8,3,19.29431935
2007,8,4,20.27209923
2007,8,5,14.01269716
2007,8,6,18.37839573
2007,8,7,20.62519536
2007,8,8,20.63196089
2007,8,9,20.25244698
2007,8,10,20.16191778
2007,8,11,20.26694454
2007,8,12,20.71797974
2007,8,13,20.41385315
2007,8,14,14.93474198
2007,8,15,14.41862884
2007,8,16,18.65127202
2007,8,17,19.56300746
2007,8,18,19.59200258
2007,8,19,8.658587168
2007,8,20,15.55040502
2007,8,21,19.21571036
2007,8,22,18.99856913
2007,8,23,19.24373898
2007,8,24,19.09360869
2007,8,25,19.16545215
2007,8,26,18.71763863
2007,8,27,18.59553696
2007,8,28,18.76241998
2007,8,29,18.79689196
2007,8,30,13.57390434
2007,8,31,13.21565353
2007,9,1,17.63837583
2007,9,2,17.79945983
2007,9,3,18.05977158
2007,9,4,13.72822282
2007,9,5,5.569640384
2007,9,6,16.94861414
2007,9,7,17.08424687
2007,9,8,16.25466427
2007,9,9,15.48307191
2007,9,10,16.41123792
2007,9,11,16.77625426
2007,9,12,16.29719045
2007,9,13,15.77656696
2007,9,14,13.893495
2007,9,15,14.9727578
2007,9,16,14.73306481
2007,9,17,11.88284451
2007,9,18,5.424020448
2007,9,19,11.50333061
2007,9,20,14.22822755
2007,9,21,15.19215421
2007,9,22,4.674013344
2007,9,23,8.06064336
2007,9,24,15.30298
2007,9,25,14.5146349
2007,9,26,14.48563978
2007,9,27,14.34130852
2007,9,28,6.7172028
2007,9,29,13.76913815
2007,9,30,13.11545928
2007,10,1,5.911138464
2007,10,2,10.79133933
2007,10,3,5.16113136
2007,10,4,7.086729496
2007,10,5,7.086729496
2007,10,6,11.41827826
2007,10,7,12.42118724
2007,10,8,12.56680718
2007,10,9,12.59934614
2007,10,10,3.14597052
2007,10,11,9.398607064
2007,10,12,3.683346744
2007,10,13,11.6473397
2007,10,14,11.71660582
2007,10,15,10.46756049
2007,10,16,8.782944016
2007,10,17,6.262623752
2007,10,18,2.384687536
2007,10,19,1.43848012
2007,10,20,7.299360376
2007,10,21,10.62993316
2007,10,22,10.39378402
2007,10,23,10.41730228
2007,10,24,10.33321643
2007,10,25,9.078049904
2007,10,26,4.859259944
2007,10,27,9.622513824
2007,10,28,8.83867908
2007,10,29,6.672421448
2007,10,30,7.71270192
2007,10,31,9.314521216
2007,11,1,8.821926344
2007,11,2,9.096091312
2007,11,3,8.69209264
2007,11,4,8.810650464
2007,11,5,8.61477232
2007,11,6,8.572568312
2007,11,7,8.622504352
2007,11,8,8.04936748
2007,11,9,3.129217784
2007,11,10,1.81380584
2007,11,11,5.474600824
2007,11,12,1.707168232
2007,11,13,7.626360896
2007,11,14,7.581579544
2007,11,15,5.407267712
2007,11,16,2.031913576
2007,11,17,2.798673416
2007,11,18,3.01710332
2007,11,19,1.47230776
2007,11,20,5.071568656
2007,11,21,6.31771448
2007,11,22,6.886341
2007,11,23,7.075453616
2007,11,24,6.437238808
2007,11,25,4.013568944
2007,11,26,4.864414632
2007,11,27,3.875358872
2007,11,28,5.75714216
2007,11,29,2.653375648
2007,11,30,5.177884096
2007,12,1,4.293532936
2007,12,2,1.992931248
2007,12,3,0.716501632
2007,12,4,3.235533224
2007,12,5,3.92400624
2007,12,6,3.252930296
2007,12,7,0.98744492
2007,12,8,3.259373656
2007,12,9,3.980063472
2007,12,10,3.26356184
2007,12,11,6.06803428
2007,12,12,4.013568944
2007,12,13,5.144378624
2007,12,14,4.953977336
2007,12,15,2.217482344
2007,12,16,4.666925648
2007,12,17,3.537726808
2007,12,18,0.643691664
2007,12,19,1.248401
2007,12,20,2.115999424
2007,12,21,6.476543304
2007,12,22,2.586042536
2007,12,23,1.852788168
2007,12,24,3.873425864
2007,12,25,5.986203608
2007,12,26,2.700412176
2007,12,27,4.282257056
2007,12,28,2.647576624
2007,12,29,3.649841272
2007,12,30,3.879224888
2007,12,31,6.29194104
2008,1,1,5.81029988
2008,1,2,3.845719416
2008,1,3,2.075084088
2008,1,4,0.930421184
2008,1,5,2.344738704
2008,1,6,5.099597272
2008,1,7,3.280314576
2008,1,8,1.628881408
2008,1,9,5.967195696
2008,1,10,2.009683984
2008,1,11,2.726185616
2008,1,12,2.871483384
2008,1,13,1.92012128
2008,1,14,5.176917592
2008,1,15,6.431761952
2008,1,16,6.829317264
2008,1,17,3.828644512
2008,1,18,6.616364216
2008,1,19,4.897920104
2008,1,20,4.162732728
2008,1,21,3.063173344
2008,1,22,7.478485784
2008,1,23,7.478485784
2008,1,24,5.474600824
2008,1,25,3.022902344
2008,1,26,4.550945168
2008,1,27,4.493277096
2008,1,28,3.801260232
2008,1,29,2.737139328
2008,1,30,4.707518816
2008,1,31,2.798995584
2008,2,1,6.330923368
2008,2,2,7.03614912
2008,2,3,2.967489448
2008,2,4,8.109290728
2008,2,5,4.853138752
2008,2,6,5.855081232
2008,2,7,5.183360952
2008,2,8,4.875690512
2008,2,9,8.007163472
2008,2,10,6.389235776
2008,2,11,9.650220272
2008,2,12,8.939517664
2008,2,13,8.354782744
2008,2,14,10.42438998
2008,2,15,10.34449231
2008,2,16,9.802283568
2008,2,17,10.32032971
2008,2,18,10.68051354
2008,2,19,10.71401901
2008,2,20,7.80774148
2008,2,21,9.18017716
2008,2,22,2.479727096
2008,2,23,8.211740152
2008,2,24,8.056133008
2008,2,25,4.728137568
2008,2,26,10.30518782
2008,2,27,8.833202224
2008,2,28,11.62607662
2008,2,29,10.73592643
2008,3,1,6.94110956
2008,3,2,11.82775378
2008,3,3,9.705311
2008,3,4,9.185654016
2008,3,5,13.59097925
2008,3,6,13.47822045
2008,3,7,10.06452832
2008,3,8,8.385388704
2008,3,9,11.75977634
2008,3,10,11.5648647
2008,3,11,11.47530199
2008,3,12,12.76719567
2008,3,13,6.191102456
2008,3,14,8.323854616
2008,3,15,11.11769551
2008,3,16,13.84130378
2008,3,17,11.32968206
2008,3,18,6.291618872
2008,3,19,5.33349124
2008,3,20,13.85966736
2008,3,21,15.48178324
2008,3,22,16.07135068
2008,3,23,10.09255694
2008,3,24,6.207855192
2008,3,25,11.14411329
2008,3,26,6.090263872
2008,3,27,15.81909314
2008,3,28,12.08999854
2008,3,29,17.94604627
2008,3,30,13.8925285
2008,3,31,17.05041923
2008,4,1,17.20634854
2008,4,2,17.71924
2008,4,3,18.21827823
2008,4,4,7.929843152
2008,4,5,15.73146344
2008,4,6,13.72693414
2008,4,7,15.03171454
2008,4,8,12.42569759
2008,4,9,12.46629076
2008,4,10,13.49497318
2008,4,11,19.58652573
2008,4,12,19.70186187
2008,4,13,19.25727003
2008,4,14,7.900525864
2008,4,15,17.82684411
2008,4,16,19.67576626
2008,4,17,20.28595246
2008,4,18,19.67866578
2008,4,19,17.38482962
2008,4,20,13.29265168
2008,4,21,15.2295257
2008,4,22,17.77110905
2008,4,23,12.63961714
2008,4,24,14.63383706
2008,4,25,20.14097686
2008,4,26,21.69028277
2008,4,27,20.34362053
2008,4,28,20.79981042
2008,4,29,11.97530673
2008,4,30,19.15868662
2008,5,1,22.52824174
2008,5,2,21.99054334
2008,5,3,18.74276774
2008,5,4,21.57462446
2008,5,5,21.68416158
2008,5,6,18.73696871
2008,5,7,20.1123039
2008,5,8,21.50535834
2008,5,9,22.31432218
2008,5,10,21.6264935
2008,5,11,17.74887946
2008,5,12,22.99602967
2008,5,13,19.94477654
2008,5,14,16.65028658
2008,5,15,22.96767889
2008,5,16,23.20447237
2008,5,17,23.75537965
2008,5,18,19.89677351
2008,5,19,22.44157854
2008,5,20,10.11961905
2008,5,21,13.77235983
2008,5,22,12.83066277
2008,5,23,14.48886146
2008,5,24,21.22217266
2008,5,25,20.89807166
2008,5,26,19.1358127
2008,5,27,14.56972563
2008,5,28,12.7668735
2008,5,29,15.35581555
2008,5,30,19.83523942
2008,5,31,17.51724066
2008,6,1,8.865741192
2008,6,2,21.47024202
2008,6,3,7.0393708
2008,6,4,16.6390107
2008,6,5,21.93287527
2008,6,6,19.23987296
2008,6,7,20.82332868
2008,6,8,24.36008898
2008,6,9,17.45409574
2008,6,10,17.68476802
2008,6,11,13.5239683
2008,6,12,23.78211959
2008,6,13,24.41807922
2008,6,14,24.59720463
2008,6,15,24.36556584
2008,6,16,23.99668348
2008,6,17,23.95576814
2008,6,18,23.880703
2008,6,19,23.37747658
2008,6,20,22.00246356
2008,6,21,21.81270661
2008,6,22,22.81013874
2008,6,23,23.81143688
2008,6,24,19.78852506
2008,6,25,22.74216129
2008,6,26,23.01374891
2008,6,27,23.55080297
2008,6,28,23.6551854
2008,6,29,23.43578899
2008,6,30,17.34391428
2008,7,1,18.52304916
2008,7,2,23.0179371
2008,7,3,22.65098774
2008,7,4,20.96798211
2008,7,5,22.84589938
2008,7,6,22.86941765
2008,7,7,22.42418147
2008,7,8,23.55080297
2008,7,9,23.99636131
2008,7,10,23.47605999
2008,7,11,24.13457138
2008,7,12,24.1464916
2008,7,13,23.98476326
2008,7,14,22.94609363
2008,7,15,20.63067222
2008,7,16,20.96218309
2008,7,17,21.80561891
2008,7,18,22.54563881
2008,7,19,23.35460266
2008,7,20,22.18706582
2008,7,21,12.49528588
2008,7,22,16.48855824
2008,7,23,22.00826258
2008,7,24,22.49924662
2008,7,25,22.53983978
2008,7,26,22.11232285
2008,7,27,21.4876391
2008,7,28,21.76534791
2008,7,29,14.04394746
2008,7,30,22.01986063
2008,7,31,21.96187039
2008,8,1,20.59201206
2008,8,2,21.57462446
2008,8,3,21.6013644
2008,8,4,21.57655746
2008,8,5,17.00080536
2008,8,6,17.36936555
2008,8,7,17.31524133
2008,8,8,19.04302831
2008,8,9,21.06044433
2008,8,10,20.50534886
2008,8,11,21.49376029
2008,8,12,21.23538155
2008,8,13,20.39355657
2008,8,14,20.69639449
2008,8,15,20.61488598
2008,8,16,20.69639449
2008,8,17,20.40773196
2008,8,18,19.79947878
2008,8,19,17.5349599
2008,8,20,17.56943188
2008,8,21,18.03206513
2008,8,22,20.08330878
2008,8,23,19.77145016
2008,8,24,19.23955079
2008,8,25,19.15900879
2008,8,26,18.4592599
2008,8,27,18.8236319
2008,8,28,18.94090106
2008,8,29,18.91996014
2008,8,30,18.46538109
2008,8,31,18.1068081
2008,9,1,17.87001462
2008,9,2,15.6966693
2008,9,3,17.25853976
2008,9,4,17.86292693
2008,9,5,16.69410142
2008,9,6,17.35841184
2008,9,7,17.23663234
2008,9,8,17.54398061
2008,9,9,14.89253797
2008,9,10,17.02722314
2008,9,11,16.55556918
2008,9,12,16.58391997
2008,9,13,16.24596574
2008,9,14,16.29815695
2008,9,15,16.40189505
2008,9,16,15.99757421
2008,9,17,14.17088165
2008,9,18,14.92829862
2008,9,19,11.1541005
2008,9,20,8.351238896
2008,9,21,9.103501176
2008,9,22,14.65606666
2008,9,23,13.21178751
2008,9,24,13.36803899
2008,9,25,9.593840872
2008,9,26,14.04394746
2008,9,27,13.69729469
2008,9,28,14.00915331
2008,9,29,13.84065945
2008,9,30,11.71016246
2008,10,1,13.04393798
2008,10,2,5.98749228
2008,10,3,8.779078
2008,10,4,7.189501088
2008,10,5,7.328355496
2008,10,6,12.6218979
2008,10,7,11.03908652
2008,10,8,12.19438097
2008,10,9,11.4601601
2008,10,10,4.098299128
2008,10,11,5.351854816
2008,10,12,8.784554856
2008,10,13,11.97498456
2008,10,14,10.99269433
2008,10,15,10.65151842
2008,10,16,8.697891664
2008,10,17,11.06260478
2008,10,18,9.714653872
2008,10,19,10.53006108
2008,10,20,9.264263008
2008,10,21,10.9868953
2008,10,22,10.84771873
2008,10,23,10.11382002
2008,10,24,9.05775332
2008,10,25,9.869938848
2008,10,26,9.917297544
2008,10,27,9.96948876
2008,10,28,8.380556184
2008,10,29,9.426313512
2008,10,30,8.195309584
2008,10,31,2.670128384
2008,11,1,2.126953136
2008,11,2,3.964599408
2008,11,3,3.470393696
2008,11,4,2.4887478
2008,11,5,7.952394912
2008,11,6,3.161434584
2008,11,7,7.64021412
2008,11,8,3.791273024
2008,11,9,0.7570948
2008,11,10,6.582536576
2008,11,11,1.50774624
2008,11,12,4.647917736
2008,11,13,7.3454304
2008,11,14,7.940796864
2008,11,15,7.495882856
2008,11,16,7.34704124
2008,11,17,7.275197776
2008,11,18,7.154706944
2008,11,19,6.189813784
2008,11,20,6.172416712
2008,11,21,7.188212416
2008,11,22,2.768389624
2008,11,23,3.764210912
2008,11,24,6.91211444
2008,11,25,6.455602384
2008,11,26,5.218799432
2008,11,27,3.91273036
2008,11,28,6.10347276
2008,11,29,2.26967356
2008,11,30,5.06448096
2008,12,1,5.403723864
2008,12,2,2.820258672
2008,12,3,6.368939192
2008,12,4,6.201411832
2008,12,5,5.80224568
2008,12,6,5.901473424
2008,12,7,5.744577608
2008,12,8,5.802567848
2008,12,9,5.941100088
2008,12,10,5.92950204
2008,12,11,3.739403976
2008,12,12,4.135348448
2008,12,13,1.482294968
2008,12,14,0.693627704
2008,12,15,2.976510152
2008,12,16,4.351845344
2008,12,17,5.392125816
2008,12,18,2.161425112
2008,12,19,3.270971704
2008,12,20,3.918529384
2008,12,21,1.577656696
2008,12,22,3.785474
2008,12,23,3.420135488
2008,12,24,3.093779304
2008,12,25,2.646932288
2008,12,26,5.657914416
2008,12,27,1.456521528
2008,12,28,2.265485376
2008,12,29,4.334448272
2008,12,30,4.033865528
2008,12,31,2.60633912
2009,1,1,0.947818256
2009,1,2,3.733604952
2009,1,3,6.484919672
2009,1,4,6.530667528
2009,1,5,1.866641392
2009,1,6,1.87823944
2009,1,7,1.889837488
2009,1,8,1.924631632
2009,1,9,6.680797816
2009,1,10,4.2767802
2009,1,11,2.392741736
2009,1,12,2.485203952
2009,1,13,5.744899776
2009,1,14,2.328952472
2009,1,15,2.491002976
2009,1,16,1.860842368
2009,1,17,1.83796844
2009,1,18,2.10375704
2009,1,19,2.03449092
2009,1,20,3.299966824
2009,1,21,1.93622968
2009,1,22,2.785786696
2009,1,23,1.595053768
2009,1,24,1.41592836
2009,1,25,3.39242904
2009,1,26,8.259098848
2009,1,27,3.976197456
2009,1,28,7.47268676
2009,1,29,8.322243776
2009,1,30,8.420505016
2009,1,31,5.797090992
2009,2,1,7.062244728
2009,2,2,7.726877312
2009,2,3,9.039067576
2009,2,4,8.7871322
2009,2,5,3.529028272
2009,2,6,7.10863692
2009,2,7,9.454986464
2009,2,8,8.177912512
2009,2,9,1.68171696
2009,2,10,6.947230752
2009,2,11,9.275861056
2009,2,12,6.178215736
2009,2,13,6.732989032
2009,2,14,6.44980336
2009,2,15,4.002615232
2009,2,16,7.198199624
2009,2,17,5.756175656
2009,2,18,10.91150799
2009,2,19,10.5580897
2009,2,20,11.3171175
2009,2,21,10.63992037
2009,2,22,4.51357368
2009,2,23,7.577069192
2009,2,24,9.142805672
2009,2,25,4.819955448
2009,2,26,5.657914416
2009,2,27,12.92248065
2009,2,28,11.39733734
2009,3,1,5.057071096
2009,3,2,9.102534672
2009,3,3,8.432103064
2009,3,4,4.023233984
2009,3,5,3.339915656
2009,3,6,9.882825568
2009,3,7,12.18858194
2009,3,8,7.079319632
2009,3,9,12.54167807
2009,3,10,9.524252584
2009,3,11,14.72275543
2009,3,12,14.97211346
2009,3,13,14.82423835
2009,3,14,9.946614832
2009,3,15,4.30577532
2009,3,16,7.513279928
2009,3,17,12.00945654
2009,3,18,14.29266115
2009,3,19,11.31035198
2009,3,20,14.42217269
2009,3,21,7.360572296
2009,3,22,9.998161712
2009,3,23,16.25885246
2009,3,24,10.23398869
2009,3,25,3.542881496
2009,3,26,15.36161458
2009,3,27,13.4836973
2009,3,28,11.28135686
2009,3,29,7.940796864
2009,3,30,17.2691713
2009,3,31,7.021973728
2009,4,1,13.40251097
2009,4,2,11.10835264
2009,4,3,10.27587053
2009,4,4,18.64160698
2009,4,5,19.1035959
2009,4,6,19.29754103
2009,4,7,17.82362243
2009,4,8,2.756791576
2009,4,9,15.05555498
2009,4,10,7.715601432
2009,4,11,12.92280282
2009,4,12,18.92769217
2009,4,13,12.34483342
2009,4,14,13.87674226
2009,4,15,8.085450296
2009,4,16,19.92737947
2009,4,17,19.87551042
2009,4,18,18.83812946
2009,4,19,20.68737378
2009,4,20,20.69639449
2009,4,21,20.75374039
2009,4,22,20.36681662
2009,4,23,16.36130188
2009,4,24,21.00825311
2009,4,25,20.34039885
2009,4,26,18.42221058
2009,4,27,18.22858761
2009,4,28,11.8477282
2009,4,29,20.13292266
2009,4,30,15.66509683
2009,5,1,12.85901355
2009,5,2,11.2124129
2009,5,3,8.039058104
2009,5,4,11.30455295
2009,5,5,10.23044484
2009,5,6,11.48303402
2009,5,7,18.57491821
2009,5,8,23.04274403
2009,5,9,22.09492578
2009,5,10,21.40677493
2009,5,11,22.3433173
2009,5,12,18.4360638
2009,5,13,19.63324009
2009,5,14,14.01495234
2009,5,15,22.8980906
2009,5,16,23.02534696
2009,5,17,23.66581694
2009,5,18,23.35556916
2009,5,19,20.43608274
2009,5,20,24.12297334
2009,5,21,23.77084371
2009,5,22,23.59751733
2009,5,23,17.78882829
2009,5,24,20.05463583
2009,5,25,23.80370485
2009,5,26,23.63939917
2009,5,27,23.78824078
2009,5,28,23.84010983
2009,5,29,20.92706678
2009,5,30,22.56303588
2009,5,31,19.43607327
2009,6,1,17.09584492
2009,6,2,9.934694616
2009,6,3,22.53983978
2009,6,4,16.34390481
2009,6,5,10.50138813
2009,6,6,12.5816269
2009,6,7,21.80594108
2009,6,8,22.58011078
2009,6,9,18.3787179
2009,6,10,12.1135168
2009,6,11,19.28594298
2009,6,12,21.49923714
2009,6,13,7.177580872
2009,6,14,10.42084613
2009,6,15,15.00336376
2009,6,16,23.29693458
2009,6,17,19.40933333
2009,6,18,23.84977487
2009,6,19,17.89321072
2009,6,20,18.29753156
2009,6,21,13.02718525
2009,6,22,22.79370817
2009,6,23,24.21575772
2009,6,24,23.73604957
2009,6,25,23.6954564
2009,6,26,23.40099485
2009,6,27,24.11749648
2009,6,28,24.11169746
2009,6,29,23.68418052
2009,6,30,23.40099485
2009,7,1,22.79370817
2009,7,2,18.5578433
2009,7,3,20.01662001
2009,7,4,23.16130186
2009,7,5,19.49986254
2009,7,6,23.4296678
2009,7,7,23.4125929
2009,7,8,23.69577857
2009,7,9,19.75405309
2009,7,10,23.12940722
2009,7,11,14.81650632
2009,7,12,14.69311598
2009,7,13,22.29434777
2009,7,14,23.58849662
2009,7,15,22.8980906
2009,7,16,21.92772058
2009,7,17,23.35975734
2009,7,18,22.72476422
2009,7,19,22.22540382
2009,7,20,23.81916891
2009,7,21,22.98475379
2009,7,22,22.77115641
2009,7,23,13.74336471
2009,7,24,22.65904194
2009,7,25,22.51309984
2009,7,26,22.49956878
2009,7,27,22.02984784
2009,7,28,22.19447569
2009,7,29,21.34363
2009,7,30,22.03081434
2009,7,31,21.97926746
